sample	haplo_Skov	chrom	start	end	count_across_all_reg	ovrlp_across_all_reg	chr_st_end	total_overlap	total_in_reg
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr3	13029000	13056000	15	12	chr3.13030438.13112013	12	38
O517_DA_C001KL2	O517_DA_C001KL2_hap1	chr3	13029000	13071000	21	16	chr3.13030438.13112013	16	38
O517_DA_C002DCX	O517_DA_C002DCX_hap2	chr3	13029000	13071000	20	16	chr3.13030438.13112013	16	38
191121_FD09254772	191121_FD09254772_hap1	chr3	13029000	13081000	29	21	chr3.13030438.13112013	21	38
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr3	13029000	13104000	45	26	chr3.13030438.13112013	26	38
O517_DA_C001KL3	O517_DA_C001KL3_hap1	chr3	13029000	13113000	46	30	chr3.13030438.13112013	30	38
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr3	13031000	13066000	20	14	chr3.13030438.13112013	14	38
O517_DA_C001KN3	O517_DA_C001KN3_hap1	chr3	13032000	13136000	59	41	chr3.13030438.13112013	32	38
O517_DA_C001KN3	O517_DA_C001KN3_hap1	chr3	13032000	13136000	59	41	chr3.13114932.13145060	8	13
O517_DA_C001KN3	O517_DA_C001KN3_hap1	chr3	13032000	13136000	59	41	chr3.13132090.13174330	1	10
O517_DA_C001KNJ	O517_DA_C001KNJ_hap2	chr3	13033000	13113000	43	29	chr3.13030438.13112013	29	38
O517_DA_C001PJ7	O517_DA_C001PJ7_hap2	chr3	13034000	13113000	44	32	chr3.13030438.13112013	32	38
O517_DA_C001KMO	O517_DA_C001KMO_hap1	chr3	13050000	13134000	38	22	chr3.13030438.13112013	7	38
O517_DA_C001KMO	O517_DA_C001KMO_hap1	chr3	13050000	13134000	38	22	chr3.13089289.13107820	6	6
O517_DA_C001KMO	O517_DA_C001KMO_hap1	chr3	13050000	13134000	38	22	chr3.13113310.13167592	3	5
O517_DA_C001KMO	O517_DA_C001KMO_hap1	chr3	13050000	13134000	38	22	chr3.13114932.13145060	6	13
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr3	13057000	13107000	18	8	chr3.13030438.13112013	4	38
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr3	13057000	13107000	18	8	chr3.13089289.13107820	4	6
O517_DA_C002DCZ	O517_DA_C002DCZ_hap1	chr3	13057000	13107000	20	9	chr3.13030438.13112013	4	38
O517_DA_C002DCZ	O517_DA_C002DCZ_hap1	chr3	13057000	13107000	20	9	chr3.13089289.13107820	5	6
191121_FD09254809	191121_FD09254809_hap1	chr3	13061000	13081000	10	6	chr3.13030438.13112013	6	38
191121_FD09254820	191121_FD09254820_hap1	chr3	13061000	13081000	9	6	chr3.13030438.13112013	6	38
O517_DA_C001KLG	O517_DA_C001KLG_hap1	chr3	13061000	13081000	8	5	chr3.13030438.13112013	5	38
O517_DA_C001KM8	O517_DA_C001KM8_hap1	chr3	13061000	13081000	12	6	chr3.13030438.13112013	6	38
191121_FD09254804	191121_FD09254804_hap1	chr3	13072000	13108000	17	12	chr3.13030438.13112013	12	38
O517_DA_C001KM5	O517_DA_C001KM5_hap1	chr3	13074000	13100000	11	8	chr3.13030438.13112013	8	38
191121_FD09254801	191121_FD09254801_hap2	chr3	13074000	13113000	33	20	chr3.13030438.13112013	14	38
191121_FD09254801	191121_FD09254801_hap2	chr3	13074000	13113000	33	20	chr3.13089289.13107820	6	6
O517_DA_C001KM4	O517_DA_C001KM4_hap1	chr3	13075000	13111000	19	13	chr3.13030438.13112013	13	38
O517_DA_C001KMK	O517_DA_C001KMK_hap2	chr3	13085000	13119000	15	8	chr3.13030438.13112013	8	38
191121_FD09254787	191121_FD09254787_hap1	chr3	13098000	13173000	39	25	chr3.13030438.13112013	4	38
191121_FD09254787	191121_FD09254787_hap1	chr3	13098000	13173000	39	25	chr3.13113310.13167592	5	5
191121_FD09254787	191121_FD09254787_hap1	chr3	13098000	13173000	39	25	chr3.13113767.13175194	1	32
191121_FD09254787	191121_FD09254787_hap1	chr3	13098000	13173000	39	25	chr3.13114932.13145060	11	13
191121_FD09254787	191121_FD09254787_hap1	chr3	13098000	13173000	39	25	chr3.13132090.13174330	4	10
191121_FD09254771	191121_FD09254771_hap1	chr3	13099000	13175000	42	26	chr3.13030438.13112013	4	38
191121_FD09254771	191121_FD09254771_hap1	chr3	13099000	13175000	42	26	chr3.13113767.13175194	1	32
191121_FD09254771	191121_FD09254771_hap1	chr3	13099000	13175000	42	26	chr3.13114932.13145060	11	13
191121_FD09254771	191121_FD09254771_hap1	chr3	13099000	13175000	42	26	chr3.13132090.13174330	10	10
191121_FD09254755	191121_FD09254755_hap1	chr3	13100000	13114000	14	5	chr3.13030438.13112013	5	38
O517_DA_C001KMZ	O517_DA_C001KMZ_hap1	chr3	13100000	13114000	11	2	chr3.13030438.13112013	2	38
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr3	13100000	13170000	36	23	chr3.13030438.13112013	3	38
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr3	13100000	13170000	36	23	chr3.13114932.13145060	13	13
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr3	13100000	13170000	36	23	chr3.13132090.13174330	7	10
O517_DA_C001KN0	O517_DA_C001KN0_hap1	chr3	13101000	13115000	13	2	chr3.13030438.13112013	2	38
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr3	13107000	13170000	29	20	chr3.13114932.13145060	13	13
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr3	13107000	13170000	29	20	chr3.13132090.13174330	7	10
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr3	13107000	13170000	55	46	chr3.13089289.13107820	1	6
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr3	13107000	13170000	55	46	chr3.13113767.13175194	27	32
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr3	13107000	13170000	55	46	chr3.13114932.13145060	13	13
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr3	13107000	13170000	55	46	chr3.13132090.13174330	5	10
191121_FD09254748	191121_FD09254748_hap2	chr3	13108000	13169000	28	20	chr3.13114932.13145060	13	13
191121_FD09254748	191121_FD09254748_hap2	chr3	13108000	13169000	28	20	chr3.13132090.13174330	7	10
191121_FD09254747	191121_FD09254747_hap1	chr3	13112000	13134000	17	12	chr3.13113767.13175194	5	32
191121_FD09254747	191121_FD09254747_hap1	chr3	13112000	13134000	17	12	chr3.13114932.13145060	7	13
191121_FD09254810	191121_FD09254810_hap1	chr3	13112000	13175000	48	40	chr3.13113767.13175194	30	32
191121_FD09254810	191121_FD09254810_hap1	chr3	13112000	13175000	48	40	chr3.13132090.13174330	10	10
O517_DA_C001KMY	O517_DA_C001KMY_hap2	chr3	13112000	13175000	35	32	chr3.13113767.13175194	30	32
O517_DA_C001KMY	O517_DA_C001KMY_hap2	chr3	13112000	13175000	35	32	chr3.13132090.13174330	2	10
O517_DA_C001KLG	O517_DA_C001KLG_hap2	chr3	13112000	13176000	47	42	chr3.13113767.13175194	32	32
O517_DA_C001KLG	O517_DA_C001KLG_hap2	chr3	13112000	13176000	47	42	chr3.13132090.13174330	10	10
O517_DA_C001KMA	O517_DA_C001KMA_hap2	chr3	13112000	13176000	46	40	chr3.13030438.13112013	1	38
O517_DA_C001KMA	O517_DA_C001KMA_hap2	chr3	13112000	13176000	46	40	chr3.13113767.13175194	30	32
O517_DA_C001KMA	O517_DA_C001KMA_hap2	chr3	13112000	13176000	46	40	chr3.13132090.13174330	9	10
O517_DA_C001KMI	O517_DA_C001KMI_hap2	chr3	13112000	13176000	35	32	chr3.13113767.13175194	31	32
O517_DA_C001KMI	O517_DA_C001KMI_hap2	chr3	13112000	13176000	35	32	chr3.13132090.13174330	1	10
191121_FD09254772	191121_FD09254772_hap2	chr3	13112000	13197000	38	33	chr3.13113767.13175194	29	32
191121_FD09254772	191121_FD09254772_hap2	chr3	13112000	13197000	38	33	chr3.13132090.13174330	1	10
191121_FD09254772	191121_FD09254772_hap2	chr3	13112000	13197000	38	33	chr3.13176644.13199756	3	5
191121_FD09254827	191121_FD09254827_hap2	chr3	13114000	13175000	27	19	chr3.13114932.13145060	13	13
191121_FD09254827	191121_FD09254827_hap2	chr3	13114000	13175000	27	19	chr3.13132090.13174330	6	10
O517_DA_C001KLI	O517_DA_C001KLI_hap2	chr3	13114000	13175000	32	22	chr3.13114932.13145060	13	13
O517_DA_C001KLI	O517_DA_C001KLI_hap2	chr3	13114000	13175000	32	22	chr3.13132090.13174330	9	10
O517_DA_C001KLO	O517_DA_C001KLO_hap2	chr3	13114000	13175000	34	23	chr3.13114932.13145060	13	13
O517_DA_C001KLO	O517_DA_C001KLO_hap2	chr3	13114000	13175000	34	23	chr3.13132090.13174330	10	10
O517_DA_C001KNA	O517_DA_C001KNA_hap2	chr3	13114000	13175000	32	23	chr3.13114932.13145060	13	13
O517_DA_C001KNA	O517_DA_C001KNA_hap2	chr3	13114000	13175000	32	23	chr3.13132090.13174330	10	10
O517_DA_C001PJ7	O517_DA_C001PJ7_hap1	chr3	13114000	13175000	25	17	chr3.13114932.13145060	11	13
O517_DA_C001PJ7	O517_DA_C001PJ7_hap1	chr3	13114000	13175000	25	17	chr3.13132090.13174330	6	10
O517_DA_C002DBP	O517_DA_C002DBP_hap1	chr3	13114000	13175000	28	19	chr3.13114932.13145060	13	13
O517_DA_C002DBP	O517_DA_C002DBP_hap1	chr3	13114000	13175000	28	19	chr3.13132090.13174330	6	10
191121_FD09254834	191121_FD09254834_hap1	chr3	13114000	13176000	30	22	chr3.13114932.13145060	12	13
191121_FD09254834	191121_FD09254834_hap1	chr3	13114000	13176000	30	22	chr3.13132090.13174330	10	10
O517_DA_C001KL9	O517_DA_C001KL9_hap2	chr3	13115000	13134000	10	7	chr3.13114932.13145060	7	13
O517_DA_C001KLX	O517_DA_C001KLX_hap2	chr3	13115000	13134000	11	8	chr3.13114932.13145060	7	13
O517_DA_C001KLX	O517_DA_C001KLX_hap2	chr3	13115000	13134000	11	8	chr3.13132090.13174330	1	10
O517_DA_C001KNP	O517_DA_C001KNP_hap2	chr3	13115000	13134000	10	7	chr3.13114932.13145060	6	13
O517_DA_C001KNP	O517_DA_C001KNP_hap2	chr3	13115000	13134000	10	7	chr3.13132090.13174330	1	10
191121_FD09254834	191121_FD09254834_hap2	chr3	13123000	13175000	26	18	chr3.13114932.13145060	8	13
191121_FD09254834	191121_FD09254834_hap2	chr3	13123000	13175000	26	18	chr3.13132090.13174330	10	10
191121_FD09254820	191121_FD09254820_hap1	chr3	13137000	13176000	39	34	chr3.13113767.13175194	25	32
191121_FD09254820	191121_FD09254820_hap1	chr3	13137000	13176000	39	34	chr3.13132090.13174330	9	10
O517_DA_C001KLY	O517_DA_C001KLY_hap2	chr3	13142000	13177000	15	10	chr3.13132090.13174330	9	10
O517_DA_C001KLY	O517_DA_C001KLY_hap2	chr3	13142000	13177000	15	10	chr3.13176644.13199756	1	5
191121_FD09254771	191121_FD09254771_hap2	chr3	13143000	13175000	17	11	chr3.13113767.13175194	1	32
191121_FD09254771	191121_FD09254771_hap2	chr3	13143000	13175000	17	11	chr3.13114932.13145060	1	13
191121_FD09254771	191121_FD09254771_hap2	chr3	13143000	13175000	17	11	chr3.13132090.13174330	9	10
O517_DA_C001KME	O517_DA_C001KME_hap2	chr3	13143000	13175000	13	9	chr3.13132090.13174330	9	10
O517_DA_C001KM5	O517_DA_C001KM5_hap1	chr3	13143000	13176000	17	10	chr3.13114932.13145060	1	13
O517_DA_C001KM5	O517_DA_C001KM5_hap1	chr3	13143000	13176000	17	10	chr3.13132090.13174330	9	10
O517_DA_C001KLA	O517_DA_C001KLA_hap2	chr3	13144000	13168000	11	6	chr3.13132090.13174330	6	10
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr3	13144000	13174000	13	8	chr3.13132090.13174330	8	10
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr3	13145000	13165000	6	3	chr3.13132090.13174330	3	10
O517_DA_C001KLP	O517_DA_C001KLP_hap2	chr3	13145000	13168000	9	6	chr3.13132090.13174330	6	10
O517_DA_C001KLQ	O517_DA_C001KLQ_hap2	chr3	13145000	13173000	13	8	chr3.13132090.13174330	8	10
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr3	13145000	13173000	9	6	chr3.13132090.13174330	6	10
191121_FD09254817	191121_FD09254817_hap2	chr3	13145000	13175000	14	9	chr3.13132090.13174330	9	10
O517_DA_C001KL4	O517_DA_C001KL4_hap2	chr3	13145000	13175000	17	9	chr3.13132090.13174330	9	10
O517_DA_C001KLD	O517_DA_C001KLD_hap1	chr3	13145000	13175000	14	9	chr3.13132090.13174330	9	10
O517_DA_C001KLS	O517_DA_C001KLS_hap1	chr3	13145000	13175000	14	9	chr3.13132090.13174330	9	10
O517_DA_C001KLZ	O517_DA_C001KLZ_hap2	chr3	13145000	13175000	16	9	chr3.13132090.13174330	9	10
O517_DA_C001KMP	O517_DA_C001KMP_hap1	chr3	13145000	13175000	14	9	chr3.13132090.13174330	9	10
O517_DA_C001KNK	O517_DA_C001KNK_hap2	chr3	13145000	13175000	15	9	chr3.13132090.13174330	9	10
O517_DA_C001KNN	O517_DA_C001KNN_hap1	chr3	13145000	13175000	15	9	chr3.13132090.13174330	9	10
O517_DA_C001KNT	O517_DA_C001KNT_hap1	chr3	13145000	13175000	16	10	chr3.13114932.13145060	1	13
O517_DA_C001KNT	O517_DA_C001KNT_hap1	chr3	13145000	13175000	16	10	chr3.13132090.13174330	9	10
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr3	13145000	13175000	14	9	chr3.13132090.13174330	9	10
O517_DA_C002DCX	O517_DA_C002DCX_hap2	chr3	13145000	13175000	14	9	chr3.13132090.13174330	9	10
191121_FD09254795	191121_FD09254795_hap2	chr3	13145000	13176000	14	9	chr3.13132090.13174330	9	10
191121_FD09254809	191121_FD09254809_hap1	chr3	13145000	13176000	14	9	chr3.13132090.13174330	9	10
O517_DA_C001KLD	O517_DA_C001KLD_hap2	chr3	13145000	13176000	14	9	chr3.13132090.13174330	9	10
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr3	13145000	13176000	14	9	chr3.13132090.13174330	9	10
O517_DA_C001KMU	O517_DA_C001KMU_hap1	chr3	13145000	13176000	15	9	chr3.13132090.13174330	9	10
O517_DA_C001KNN	O517_DA_C001KNN_hap2	chr3	13145000	13176000	15	9	chr3.13132090.13174330	9	10
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr3	13145000	13176000	14	9	chr3.13132090.13174330	9	10
O517_DA_C001PIV	O517_DA_C001PIV_hap2	chr3	13145000	13176000	14	9	chr3.13132090.13174330	9	10
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr3	13145000	13176000	15	9	chr3.13132090.13174330	9	10
O517_DA_C001KL7	O517_DA_C001KL7_hap1	chr3	13145000	13177000	16	10	chr3.13132090.13174330	9	10
O517_DA_C001KL7	O517_DA_C001KL7_hap1	chr3	13145000	13177000	16	10	chr3.13176644.13199756	1	5
O517_DA_C001KLC	O517_DA_C001KLC_hap2	chr3	13145000	13177000	15	10	chr3.13132090.13174330	9	10
O517_DA_C001KLC	O517_DA_C001KLC_hap2	chr3	13145000	13177000	15	10	chr3.13176644.13199756	1	5
O517_DA_C001KLK	O517_DA_C001KLK_hap2	chr3	13145000	13177000	16	10	chr3.13132090.13174330	9	10
O517_DA_C001KLK	O517_DA_C001KLK_hap2	chr3	13145000	13177000	16	10	chr3.13176644.13199756	1	5
O517_DA_C002DD4	O517_DA_C002DD4_hap2	chr3	13145000	13177000	14	10	chr3.13132090.13174330	9	10
O517_DA_C002DD4	O517_DA_C002DD4_hap2	chr3	13145000	13177000	14	10	chr3.13176644.13199756	1	5
O517_DA_C001KLZ	O517_DA_C001KLZ_hap1	chr3	13145000	13180000	17	10	chr3.13132090.13174330	9	10
O517_DA_C001KLZ	O517_DA_C001KLZ_hap1	chr3	13145000	13180000	17	10	chr3.13176644.13199756	1	5
O517_DA_C001KM0	O517_DA_C001KM0_hap2	chr3	13145000	13203000	24	11	chr3.13132090.13174330	6	10
O517_DA_C001KM0	O517_DA_C001KM0_hap2	chr3	13145000	13203000	24	11	chr3.13176644.13199756	5	5
O517_DA_C002DBS	O517_DA_C002DBS_hap1	chr3	13145000	13211000	32	14	chr3.13132090.13174330	9	10
O517_DA_C002DBS	O517_DA_C002DBS_hap1	chr3	13145000	13211000	32	14	chr3.13176644.13199756	5	5
O517_DA_C001KLG	O517_DA_C001KLG_hap1	chr3	13146000	13175000	34	30	chr3.13113767.13175194	21	32
O517_DA_C001KLG	O517_DA_C001KLG_hap1	chr3	13146000	13175000	34	30	chr3.13132090.13174330	9	10
O517_DA_C001KMG	O517_DA_C001KMG_hap2	chr3	13146000	13175000	13	8	chr3.13132090.13174330	8	10
O517_DA_C001KML	O517_DA_C001KML_hap1	chr3	13146000	13177000	12	9	chr3.13132090.13174330	8	10
O517_DA_C001KML	O517_DA_C001KML_hap1	chr3	13146000	13177000	12	9	chr3.13176644.13199756	1	5
O517_DA_C001KNJ	O517_DA_C001KNJ_hap1	chr3	13166000	13175000	6	4	chr3.13113310.13167592	1	5
O517_DA_C001KNJ	O517_DA_C001KNJ_hap1	chr3	13166000	13175000	6	4	chr3.13132090.13174330	3	10
191121_FD09254746	191121_FD09254746_hap1	chr3	13171000	13200000	14	8	chr3.13132090.13174330	3	10
191121_FD09254746	191121_FD09254746_hap1	chr3	13171000	13200000	14	8	chr3.13176644.13199756	5	5
191121_FD09254788	191121_FD09254788_hap2	chr3	13171000	13200000	12	8	chr3.13132090.13174330	3	10
191121_FD09254788	191121_FD09254788_hap2	chr3	13171000	13200000	12	8	chr3.13176644.13199756	5	5
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr3	13171000	13200000	15	7	chr3.13132090.13174330	2	10
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr3	13171000	13200000	15	7	chr3.13176644.13199756	5	5
191121_FD09254801	191121_FD09254801_hap1	chr3	13171000	13201000	13	7	chr3.13132090.13174330	2	10
191121_FD09254801	191121_FD09254801_hap1	chr3	13171000	13201000	13	7	chr3.13176644.13199756	5	5
191121_FD09254825	191121_FD09254825_hap2	chr3	13175000	13211000	17	5	chr3.13176644.13199756	5	5
O517_DA_C001KMR	O517_DA_C001KMR_hap2	chr3	61794000	61858000	31	22	chr3.61798966.61853037	22	26
O517_DA_C001KLO	O517_DA_C001KLO_hap2	chr3	61797000	61836000	25	19	chr3.61798966.61853037	19	26
191121_FD09254772	191121_FD09254772_hap1	chr3	61797000	61858000	34	26	chr3.61798966.61853037	26	26
O517_DA_C001KLF	O517_DA_C001KLF_hap2	chr3	61797000	61858000	31	25	chr3.61798966.61853037	25	26
O517_DA_C001KMF	O517_DA_C001KMF_hap2	chr3	61797000	61858000	32	26	chr3.61798966.61853037	26	26
191121_FD09254748	191121_FD09254748_hap1	chr3	61975000	61986000	9	0	NA	NA	NA
191121_FD09254802	191121_FD09254802_hap1	chr3	61975000	61986000	9	0	NA	NA	NA
191121_FD09254804	191121_FD09254804_hap1	chr3	61975000	61986000	9	0	NA	NA	NA
O517_DA_C001KMJ	O517_DA_C001KMJ_hap2	chr3	61975000	61986000	9	0	NA	NA	NA
O517_DA_C001KMK	O517_DA_C001KMK_hap1	chr3	61975000	61986000	9	0	NA	NA	NA
191121_FD09254754	191121_FD09254754_hap1	chr3	61976000	61986000	8	0	NA	NA	NA
191121_FD09254818	191121_FD09254818_hap2	chr3	61976000	61986000	10	0	NA	NA	NA
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr3	61976000	61986000	8	0	NA	NA	NA
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr3	61976000	61986000	8	0	NA	NA	NA
O517_DA_C001KMO	O517_DA_C001KMO_hap2	chr3	61976000	61986000	8	0	NA	NA	NA
191121_FD09254793	191121_FD09254793_hap2	chr4	82754000	82889000	44	33	chr4.82755644.83083169	33	78
O517_DA_C001KN7	O517_DA_C001KN7_hap1	chr4	82754000	82890000	47	35	chr4.82755644.83083169	32	78
O517_DA_C001KN7	O517_DA_C001KN7_hap1	chr4	82754000	82890000	47	35	chr4.82825639.83004837	3	5
O517_DA_C001KLO	O517_DA_C001KLO_hap2	chr4	82773000	82889000	40	30	chr4.82755644.83083169	30	78
O517_DA_C001KLR	O517_DA_C001KLR_hap2	chr4	82773000	82889000	40	30	chr4.82755644.83083169	30	78
O517_DA_C001KL2	O517_DA_C001KL2_hap2	chr4	82773000	83067000	103	69	chr4.82755644.83083169	63	78
O517_DA_C001KL2	O517_DA_C001KL2_hap2	chr4	82773000	83067000	103	69	chr4.82892887.82988508	6	6
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr4	82773000	83067000	95	62	chr4.82755644.83083169	62	78
O517_DA_C001KL7	O517_DA_C001KL7_hap1	chr4	82775000	83067000	106	68	chr4.82755644.83083169	63	78
O517_DA_C001KL7	O517_DA_C001KL7_hap1	chr4	82775000	83067000	106	68	chr4.82809028.82885754	5	5
191121_FD09254811	191121_FD09254811_hap1	chr4	82780000	83067000	103	65	chr4.82755644.83083169	65	78
O517_DA_C001KLM	O517_DA_C001KLM_hap2	chr4	82780000	83067000	97	63	chr4.82755644.83083169	63	78
O517_DA_C001PIU	O517_DA_C001PIU_hap2	chr4	82781000	82848000	22	13	chr4.82755644.83083169	13	78
O517_DA_C001KNT	O517_DA_C001KNT_hap2	chr4	82782000	83067000	107	68	chr4.82755644.83083169	67	78
O517_DA_C001KNT	O517_DA_C001KNT_hap2	chr4	82782000	83067000	107	68	chr4.82825639.83004837	1	5
O517_DA_C001KLV	O517_DA_C001KLV_hap2	chr4	82786000	82811000	13	10	chr4.82755644.83083169	10	78
191121_FD09254817	191121_FD09254817_hap2	chr4	82786000	82889000	36	24	chr4.82755644.83083169	24	78
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr4	82787000	82889000	32	20	chr4.82755644.83083169	20	78
O517_DA_C002DBX	O517_DA_C002DBX_hap2	chr4	82787000	83063000	103	68	chr4.82755644.83083169	62	78
O517_DA_C002DBX	O517_DA_C002DBX_hap2	chr4	82787000	83063000	103	68	chr4.82860951.82977104	6	6
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr4	82788000	82848000	20	12	chr4.82755644.83083169	12	78
O517_DA_C001KMZ	O517_DA_C001KMZ_hap2	chr4	82790000	83072000	103	63	chr4.82755644.83083169	63	78
O517_DA_C001KM0	O517_DA_C001KM0_hap2	chr4	82793000	82889000	22	13	chr4.82755644.83083169	13	78
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr4	82793000	83067000	92	55	chr4.82755644.83083169	55	78
191121_FD09254812	191121_FD09254812_hap1	chr4	82793000	83068000	92	59	chr4.82755644.83083169	55	78
191121_FD09254812	191121_FD09254812_hap1	chr4	82793000	83068000	92	59	chr4.82825639.83004837	4	5
O517_DA_C002DCX	O517_DA_C002DCX_hap1	chr4	82796000	82942000	49	31	chr4.82755644.83083169	27	78
O517_DA_C002DCX	O517_DA_C002DCX_hap1	chr4	82796000	82942000	49	31	chr4.82809028.82885754	4	5
O517_DA_C001KLO	O517_DA_C001KLO_hap1	chr4	82796000	83069000	97	60	chr4.82755644.83083169	60	78
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr4	82866000	83076000	80	49	chr4.82755644.83083169	49	78
O517_DA_C001PIU	O517_DA_C001PIU_hap1	chr4	82875000	83067000	68	46	chr4.82755644.83083169	46	78
O517_DA_C001KMU	O517_DA_C001KMU_hap2	chr4	82902000	83084000	72	43	chr4.82755644.83083169	43	78
O517_DA_C001KM0	O517_DA_C001KM0_hap2	chr4	82904000	83077000	64	42	chr4.82755644.83083169	42	78
191121_FD09254788	191121_FD09254788_hap1	chr4	82906000	82988000	39	27	chr4.82755644.83083169	27	78
191121_FD09254747	191121_FD09254747_hap1	chr4	82907000	83093000	78	45	chr4.82755644.83083169	45	78
191121_FD09254826	191121_FD09254826_hap2	chr4	82908000	83068000	61	38	chr4.82755644.83083169	38	78
191121_FD09254747	191121_FD09254747_hap2	chr4	82908000	83072000	69	43	chr4.82755644.83083169	43	78
O517_DA_C002DCX	O517_DA_C002DCX_hap2	chr4	82937000	83083000	59	35	chr4.82755644.83083169	35	78
191121_FD09254788	191121_FD09254788_hap2	chr4	82992000	83059000	20	10	chr4.82755644.83083169	10	78
O517_DA_C001KNT	O517_DA_C001KNT_hap1	chr4	83006000	83089000	24	14	chr4.82755644.83083169	14	78
191121_FD09254817	191121_FD09254817_hap2	chr4	83037000	83089000	19	8	chr4.82755644.83083169	8	78
O517_DA_C001KMP	O517_DA_C001KMP_hap2	chr4	83037000	83090000	19	8	chr4.82755644.83083169	8	78
191121_FD09254803	191121_FD09254803_hap1	chr4	83038000	83116000	19	6	chr4.82755644.83083169	6	78
191121_FD09254748	191121_FD09254748_hap1	chr4	83080000	83098000	9	0	NA	NA	NA
O517_DA_C001KMO	O517_DA_C001KMO_hap2	chr4	83082000	83093000	7	0	NA	NA	NA
191121_FD09254801	191121_FD09254801_hap2	chr4	83084000	83089000	5	0	NA	NA	NA
191121_FD09254820	191121_FD09254820_hap1	chr4	83084000	83090000	5	0	NA	NA	NA
O517_DA_C002DCX	O517_DA_C002DCX_hap1	chr4	83101000	83124000	10	0	NA	NA	NA
O517_DA_C001KLP	O517_DA_C001KLP_hap2	chr4	83101000	83125000	10	0	NA	NA	NA
