sample	haplo_Skov	chrom	start	end	CHR	START	END	ovelap	length_Skov	ratio	length	state	mean_prob	snps	admixpopvariants	AltaiNeandertal	Chagyrskaya-Phalanx	Denisova	Vindija33.19	chr_st_end_Skov	SNP	Introgression	plain_origin	pop	chr_st_end
O517_DA_C001KLW	O517_DA_C001KLW_hap2	chr12	58452000	58544000	12	58391529	58634980	92000	92000	1	93000	Archaic	0.90554	39	2	1	1	1	1	12.58452000.58544000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr12	58450000	58543000	12	58391529	58634980	93000	93000	1	94000	Archaic	0.95129	41	2	1	1	1	1	12.58450000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr12	58449000	58544000	12	58391529	58634980	95000	95000	1	96000	Archaic	0.90979	40	2	1	1	1	1	12.58449000.58544000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KLY	O517_DA_C001KLY_hap2	chr12	58462000	58547000	12	58391529	58634980	85000	85000	1	86000	Archaic	0.94227	40	2	1	1	1	1	12.58462000.58547000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KLZ	O517_DA_C001KLZ_hap1	chr12	58449000	58579000	12	58391529	58634980	130000	130000	1	131000	Archaic	0.9883	51	33	29	31	0	32	12.58449000.58579000	58569336	Altai Neanderthal	Neandertal	HL	chr12.58451248.58568114
O517_DA_C001KLZ	O517_DA_C001KLZ_hap2	chr12	58465000	58550000	12	58391529	58634980	85000	85000	1	86000	Archaic	0.92578	37	2	1	1	1	1	12.58465000.58550000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.9531	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KM0	O517_DA_C001KM0_hap2	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.95354	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KM4	O517_DA_C001KM4_hap1	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.94947	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.94983	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.95174	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KM6	O517_DA_C001KM6_hap1	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.94973	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr12	58465000	58546000	12	58391529	58634980	81000	81000	1	82000	Archaic	0.94379	39	2	1	1	1	1	12.58465000.58546000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr12	58448000	58543000	12	58391529	58634980	95000	95000	1	96000	Archaic	0.92153	40	2	1	1	1	1	12.58448000.58543000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KME	O517_DA_C001KME_hap1	chr12	58463000	58542000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.96286	42	2	1	1	1	1	12.58463000.58542000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMI	O517_DA_C001KMI_hap1	chr12	58449000	58578000	12	58391529	58634980	129000	129000	1	130000	Archaic	0.99202	50	32	29	30	0	31	12.58449000.58578000	58569336	Altai Neanderthal	Neandertal	LL	chr12.58451248.58568114
O517_DA_C001KMI	O517_DA_C001KMI_hap2	chr12	58465000	58548000	12	58391529	58634980	83000	83000	1	84000	Archaic	0.94653	41	2	1	1	1	1	12.58465000.58548000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMJ	O517_DA_C001KMJ_hap1	chr12	58465000	58543000	12	58391529	58634980	78000	78000	1	79000	Archaic	0.95562	38	2	1	1	1	1	12.58465000.58543000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMK	O517_DA_C001KMK_hap1	chr12	58454000	58569000	12	58391529	58634980	115000	115000	1	116000	Archaic	0.84606	43	2	1	1	1	1	12.58454000.58569000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMK	O517_DA_C001KMK_hap2	chr12	58454000	58544000	12	58391529	58634980	90000	90000	1	91000	Archaic	0.91537	39	2	1	1	1	1	12.58454000.58544000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KML	O517_DA_C001KML_hap1	chr12	58474000	58543000	12	58391529	58634980	69000	69000	1	70000	Archaic	0.97983	32	2	1	1	1	1	12.58474000.58543000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr12	58472000	58547000	12	58391529	58634980	75000	75000	1	76000	Archaic	0.96438	38	2	1	1	1	1	12.58472000.58547000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMP	O517_DA_C001KMP_hap2	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.95403	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMR	O517_DA_C001KMR_hap2	chr12	58471000	58542000	12	58391529	58634980	71000	71000	1	72000	Archaic	0.98917	40	2	1	1	1	1	12.58471000.58542000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMU	O517_DA_C001KMU_hap1	chr12	58464000	58551000	12	58391529	58634980	87000	87000	1	88000	Archaic	0.92092	39	2	1	1	1	1	12.58464000.58551000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMX	O517_DA_C001KMX_hap1	chr12	58464000	58547000	12	58391529	58634980	83000	83000	1	84000	Archaic	0.94899	39	3	2	2	1	2	12.58464000.58547000	58569336	Altai Neanderthal	Neandertal	LL	chr12.58451248.58568114
O517_DA_C001KMZ	O517_DA_C001KMZ_hap1	chr12	58464000	58551000	12	58391529	58634980	87000	87000	1	88000	Archaic	0.91978	41	2	1	1	1	1	12.58464000.58551000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KMZ	O517_DA_C001KMZ_hap2	chr12	58464000	58548000	12	58391529	58634980	84000	84000	1	85000	Archaic	0.93271	40	2	1	1	1	1	12.58464000.58548000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KN0	O517_DA_C001KN0_hap2	chr12	58474000	58542000	12	58391529	58634980	68000	68000	1	69000	Archaic	0.98934	34	2	1	1	1	1	12.58474000.58542000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KN2	O517_DA_C001KN2_hap1	chr12	58451000	58547000	12	58391529	58634980	96000	96000	1	97000	Archaic	0.90709	43	2	1	1	1	1	12.58451000.58547000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KN3	O517_DA_C001KN3_hap2	chr12	58464000	58544000	12	58391529	58634980	80000	80000	1	81000	Archaic	0.94805	38	2	1	1	1	1	12.58464000.58544000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KN6	O517_DA_C001KN6_hap1	chr12	58460000	58561000	12	58391529	58634980	101000	101000	1	102000	Archaic	0.92812	44	2	1	1	1	1	12.58460000.58561000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KN6	O517_DA_C001KN6_hap2	chr12	58464000	58547000	12	58391529	58634980	83000	83000	1	84000	Archaic	0.95044	42	2	1	1	1	1	12.58464000.58547000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KN7	O517_DA_C001KN7_hap2	chr12	58464000	58544000	12	58391529	58634980	80000	80000	1	81000	Archaic	0.94604	37	2	1	1	1	1	12.58464000.58544000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KN9	O517_DA_C001KN9_hap2	chr12	58464000	58544000	12	58391529	58634980	80000	80000	1	81000	Archaic	0.94824	39	2	1	1	1	1	12.58464000.58544000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr12	58463000	58543000	12	58391529	58634980	80000	80000	1	81000	Archaic	0.94919	40	2	1	1	1	1	12.58463000.58543000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KNB	O517_DA_C001KNB_hap2	chr12	58409000	58578000	12	58391529	58634980	169000	169000	1	170000	Archaic	0.98859	69	36	32	33	0	35	12.58409000.58578000	58569336	Altai Neanderthal	Neandertal	LL	chr12.58451248.58568114
O517_DA_C001KNC	O517_DA_C001KNC_hap1	chr12	58464000	58547000	12	58391529	58634980	83000	83000	1	84000	Archaic	0.94735	42	2	1	1	1	1	12.58464000.58547000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KNG	O517_DA_C001KNG_hap2	chr12	58464000	58546000	12	58391529	58634980	82000	82000	1	83000	Archaic	0.94874	41	2	1	1	1	1	12.58464000.58546000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C001KNM	O517_DA_C001KNM_hap2	chr12	58451000	58544000	12	58391529	58634980	93000	93000	1	94000	Archaic	0.90589	40	2	1	1	1	1	12.58451000.58544000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KNN	O517_DA_C001KNN_hap1	chr12	58451000	58544000	12	58391529	58634980	93000	93000	1	94000	Archaic	0.9055	40	2	1	1	1	1	12.58451000.58544000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KNN	O517_DA_C001KNN_hap2	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.95145	39	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KNP	O517_DA_C001KNP_hap1	chr12	58451000	58561000	12	58391529	58634980	110000	110000	1	111000	Archaic	0.91112	47	2	1	1	1	1	12.58451000.58561000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001KNP	O517_DA_C001KNP_hap2	chr12	58398000	58544000	12	58391529	58634980	146000	146000	1	147000	Archaic	0.98102	58	6	5	4	1	5	12.58398000.58544000	58569336	Altai Neanderthal	Neandertal	HL	chr12.58451248.58568114
O517_DA_C001KNT	O517_DA_C001KNT_hap1	chr12	58464000	58542000	12	58391529	58634980	78000	78000	1	79000	Archaic	0.95519	40	2	1	1	1	1	12.58464000.58542000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001PIU	O517_DA_C001PIU_hap1	chr12	58465000	58543000	12	58391529	58634980	78000	78000	1	79000	Archaic	0.95165	41	2	1	1	1	1	12.58465000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001PIV	O517_DA_C001PIV_hap2	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.95063	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C001PJ7	O517_DA_C001PJ7_hap2	chr12	58464000	58544000	12	58391529	58634980	80000	80000	1	81000	Archaic	0.94927	39	3	1	2	1	2	12.58464000.58544000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr12	58450000	58544000	12	58391529	58634980	94000	94000	1	95000	Archaic	0.97827	43	2	1	1	1	1	12.58450000.58544000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C002DAV	O517_DA_C002DAV_hap2	chr12	58464000	58544000	12	58391529	58634980	80000	80000	1	81000	Archaic	0.94712	38	2	1	1	1	1	12.58464000.58544000	58569336	Altai Neanderthal	ambiguous	LL	chr12.58451248.58568114
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.94977	39	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr12	58464000	58544000	12	58391529	58634980	80000	80000	1	81000	Archaic	0.94596	38	2	1	1	1	1	12.58464000.58544000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBM	O517_DA_C002DBM_hap2	chr12	58450000	58543000	12	58391529	58634980	93000	93000	1	94000	Archaic	0.95184	42	2	1	1	1	1	12.58450000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr12	58456000	58561000	12	58391529	58634980	105000	105000	1	106000	Archaic	0.91713	45	2	1	1	1	1	12.58456000.58561000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.95021	39	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBP	O517_DA_C002DBP_hap2	chr12	58450000	58543000	12	58391529	58634980	93000	93000	1	94000	Archaic	0.95086	41	2	1	1	1	1	12.58450000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBQ	O517_DA_C002DBQ_hap1	chr12	58465000	58548000	12	58391529	58634980	83000	83000	1	84000	Archaic	0.93466	38	2	1	1	1	1	12.58465000.58548000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBQ	O517_DA_C002DBQ_hap2	chr12	58453000	58543000	12	58391529	58634980	90000	90000	1	91000	Archaic	0.91176	38	2	1	1	1	1	12.58453000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBS	O517_DA_C002DBS_hap1	chr12	58453000	58543000	12	58391529	58634980	90000	90000	1	91000	Archaic	0.9117	39	2	1	1	1	1	12.58453000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr12	58463000	58542000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.9621	41	2	1	1	1	1	12.58463000.58542000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBW	O517_DA_C002DBW_hap1	chr12	58451000	58543000	12	58391529	58634980	92000	92000	1	93000	Archaic	0.90435	39	2	1	1	1	1	12.58451000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBX	O517_DA_C002DBX_hap1	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.95024	39	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DBX	O517_DA_C002DBX_hap2	chr12	58464000	58544000	12	58391529	58634980	80000	80000	1	81000	Archaic	0.94624	38	2	1	1	1	1	12.58464000.58544000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DCC	O517_DA_C002DCC_hap1	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.95184	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DCZ	O517_DA_C002DCZ_hap2	chr12	58413000	58544000	12	58391529	58634980	131000	131000	1	132000	Archaic	0.97507	53	5	4	3	1	4	12.58413000.58544000	58569336	Altai Neanderthal	Neandertal	HL	chr12.58451248.58568114
O517_DA_C002DD4	O517_DA_C002DD4_hap1	chr12	58464000	58543000	12	58391529	58634980	79000	79000	1	80000	Archaic	0.9504	38	2	1	1	1	1	12.58464000.58543000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
O517_DA_C002DD4	O517_DA_C002DD4_hap2	chr12	58451000	58544000	12	58391529	58634980	93000	93000	1	94000	Archaic	0.9328	41	2	1	1	1	1	12.58451000.58544000	58569336	Altai Neanderthal	ambiguous	HL	chr12.58451248.58568114
191121_FD09254801	191121_FD09254801_hap2	chr12	6502000	6642000	12	6452552	6662260	140000	140000	1	141000	Archaic	0.95191	51	19	2	1	19	1	12.6502000.6642000	6505015	Denisova	Denisova	LL	chr12.6503185.6641651
191121_FD09254811	191121_FD09254811_hap1	chr12	6533000	6641000	12	6452552	6662260	108000	108000	1	109000	Archaic	0.8407	26	12	2	1	12	1	12.6533000.6641000	6505015	Denisova	Denisova	LL	chr12.6503185.6641651
O517_DA_C001KMO	O517_DA_C001KMO_hap1	chr12	6501000	6642000	12	6452552	6662260	141000	141000	1	142000	Archaic	0.96337	57	21	2	1	21	1	12.6501000.6642000	6505015	Denisova	Denisova	LL	chr12.6503185.6641651
191121_FD09254793	191121_FD09254793_hap1	chr12	9979000	10026000	12	9886812	10055333	47000	47000	1	48000	Archaic	0.95438	16	4	0	0	4	0	12.9979000.10026000	9979340	.	Denisova	LL	chr12.9904201.10023903
191121_FD09254801	191121_FD09254801_hap2	chr12	9904000	9953000	12	9886812	10055333	49000	49000	1	50000	Archaic	0.81693	17	3	0	0	3	0	12.9904000.9953000	9979340	.	Denisova	LL	chr12.9904201.10023903
191121_FD09254801	191121_FD09254801_hap2	chr12	9981000	10028000	12	9886812	10055333	47000	47000	1	48000	Archaic	0.92571	15	4	0	0	4	0	12.9981000.10028000	9979340	.	Denisova	LL	chr12.9904201.10023903
191121_FD09254810	191121_FD09254810_hap1	chr12	9904000	9945000	12	9886812	10055333	41000	41000	1	42000	Archaic	0.82089	15	2	0	0	2	0	12.9904000.9945000	9979340	.	Denisova	LL	chr12.9904201.10023903
191121_FD09254810	191121_FD09254810_hap1	chr12	9982000	10012000	12	9886812	10055333	30000	30000	1	31000	Archaic	0.90175	11	4	0	0	4	0	12.9982000.10012000	9979340	.	Denisova	LL	chr12.9904201.10023903
O517_DA_C001KLA	O517_DA_C001KLA_hap1	chr12	9904000	9946000	12	9886812	10055333	42000	42000	1	43000	Archaic	0.84581	17	2	0	0	2	0	12.9904000.9946000	9979340	.	Denisova	HL	chr12.9904201.10023903
O517_DA_C001KLA	O517_DA_C001KLA_hap1	chr12	9982000	10024000	12	9886812	10055333	42000	42000	1	43000	Archaic	0.92922	14	4	0	0	4	0	12.9982000.10024000	9979340	.	Denisova	HL	chr12.9904201.10023903
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr12	9904000	9945000	12	9886812	10055333	41000	41000	1	42000	Archaic	0.85563	16	2	0	0	2	0	12.9904000.9945000	9979340	.	Denisova	HL	chr12.9904201.10023903
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr12	9986000	10025000	12	9886812	10055333	39000	39000	1	40000	Archaic	0.84907	12	4	0	0	4	0	12.9986000.10025000	9979340	.	Denisova	HL	chr12.9904201.10023903
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr12	9982000	10028000	12	9886812	10055333	46000	46000	1	47000	Archaic	0.86421	12	2	0	0	2	0	12.9982000.10028000	9979340	.	Denisova	HL	chr12.9904201.10023903
O517_DA_C001KM8	O517_DA_C001KM8_hap1	chr12	9921000	9945000	12	9886812	10055333	24000	24000	1	25000	Archaic	0.90303	12	2	0	0	2	0	12.9921000.9945000	9979340	.	Denisova	LL	chr12.9904201.10023903
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr12	9904000	9945000	12	9886812	10055333	41000	41000	1	42000	Archaic	0.84298	15	2	0	0	2	0	12.9904000.9945000	9979340	.	Denisova	LL	chr12.9904201.10023903
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr12	9982000	10028000	12	9886812	10055333	46000	46000	1	47000	Archaic	0.91887	15	4	0	0	4	0	12.9982000.10028000	9979340	.	Denisova	LL	chr12.9904201.10023903
O517_DA_C002DAV	O517_DA_C002DAV_hap2	chr12	9918000	9945000	12	9886812	10055333	27000	27000	1	28000	Archaic	0.87156	12	2	0	0	2	0	12.9918000.9945000	9979340	.	Denisova	LL	chr12.9904201.10023903
O517_DA_C002DAV	O517_DA_C002DAV_hap2	chr12	9982000	10026000	12	9886812	10055333	44000	44000	1	45000	Archaic	0.91255	13	4	0	0	4	0	12.9982000.10026000	9979340	.	Denisova	LL	chr12.9904201.10023903
191121_FD09254747	191121_FD09254747_hap1	chr13	104786000	104827000	13	104734734	104875020	41000	41000	1	42000	Archaic	0.96732	34	10	0	0	10	0	13.104786000.104827000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254748	191121_FD09254748_hap1	chr13	104786000	104828000	13	104734734	104875020	42000	42000	1	43000	Archaic	0.95294	33	10	0	0	10	0	13.104786000.104828000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254755	191121_FD09254755_hap1	chr13	104786000	104828000	13	104734734	104875020	42000	42000	1	43000	Archaic	0.95168	33	10	0	0	10	0	13.104786000.104828000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254762	191121_FD09254762_hap2	chr13	104747000	104824000	13	104734734	104875020	77000	77000	1	78000	Archaic	0.97525	50	23	5	4	23	4	13.104747000.104824000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254771	191121_FD09254771_hap1	chr13	104742000	104824000	13	104734734	104875020	82000	82000	1	83000	Archaic	0.97211	55	23	5	4	23	4	13.104742000.104824000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254771	191121_FD09254771_hap2	chr13	104747000	104824000	13	104734734	104875020	77000	77000	1	78000	Archaic	0.97974	51	23	5	4	23	4	13.104747000.104824000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254777	191121_FD09254777_hap2	chr13	104786000	104864000	13	104734734	104875020	78000	78000	1	79000	Archaic	0.93088	46	14	0	0	14	0	13.104786000.104864000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254779	191121_FD09254779_hap2	chr13	104747000	104824000	13	104734734	104875020	77000	77000	1	78000	Archaic	0.97616	50	23	5	4	23	4	13.104747000.104824000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254795	191121_FD09254795_hap1	chr13	104786000	104828000	13	104734734	104875020	42000	42000	1	43000	Archaic	0.96418	33	10	0	0	10	0	13.104786000.104828000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254795	191121_FD09254795_hap2	chr13	104786000	104824000	13	104734734	104875020	38000	38000	1	39000	Archaic	0.97508	30	9	0	0	9	0	13.104786000.104824000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254803	191121_FD09254803_hap1	chr13	104747000	104828000	13	104734734	104875020	81000	81000	1	82000	Archaic	0.96674	51	23	5	4	23	4	13.104747000.104828000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
191121_FD09254803	191121_FD09254803_hap2	chr13	104786000	104828000	13	104734734	104875020	42000	42000	1	43000	Archaic	0.9627	31	10	0	0	10	0	13.104786000.104828000	104870821	Denisova	Denisova	LL	chr13.104787393.104824094
